frequency_hz,level_dbv_power_mean,supply,input_condition
459.130807,-108.872088,eval_onboard,minus10_dbv
472.584367,-109.713511,eval_onboard,minus10_dbv
486.432146,-108.920973,eval_onboard,minus10_dbv
500.685695,-108.410653,eval_onboard,minus10_dbv
515.356906,-93.428286,eval_onboard,minus10_dbv
530.458016,-110.005247,eval_onboard,minus10_dbv
546.001623,-110.063514,eval_onboard,minus10_dbv
562.000691,-94.569293,eval_onboard,minus10_dbv
578.468569,-109.553020,eval_onboard,minus10_dbv
595.418991,-108.615428,eval_onboard,minus10_dbv
612.866100,-109.424391,eval_onboard,minus10_dbv
630.824447,-103.309468,eval_onboard,minus10_dbv
649.309014,-94.985232,eval_onboard,minus10_dbv
668.335221,-109.677166,eval_onboard,minus10_dbv
687.918938,-95.437815,eval_onboard,minus10_dbv
708.076501,-109.347316,eval_onboard,minus10_dbv
728.824726,-109.441041,eval_onboard,minus10_dbv
750.180921,-95.040809,eval_onboard,minus10_dbv
772.162900,-109.449002,eval_onboard,minus10_dbv
794.789000,-96.446307,eval_onboard,minus10_dbv
818.078095,-109.276808,eval_onboard,minus10_dbv
842.049613,-109.520268,eval_onboard,minus10_dbv
866.723550,-108.959625,eval_onboard,minus10_dbv
892.120489,-96.344885,eval_onboard,minus10_dbv
918.261614,-97.146450,eval_onboard,minus10_dbv
945.168733,-88.396106,eval_onboard,minus10_dbv
972.864291,-108.867361,eval_onboard,minus10_dbv
1001.371391,-27.643357,eval_onboard,minus10_dbv
1030.713812,-97.649372,eval_onboard,minus10_dbv
1060.916032,-109.637002,eval_onboard,minus10_dbv
1092.003245,-109.347250,eval_onboard,minus10_dbv
1124.001383,-97.101748,eval_onboard,minus10_dbv
1156.937137,-98.558496,eval_onboard,minus10_dbv
1190.837983,-109.697661,eval_onboard,minus10_dbv
1225.732199,-97.307239,eval_onboard,minus10_dbv
1261.648894,-93.310430,eval_onboard,minus10_dbv
1298.618029,-109.699339,eval_onboard,minus10_dbv
1336.670442,-109.493862,eval_onboard,minus10_dbv
1375.837875,-97.785951,eval_onboard,minus10_dbv
1416.153002,-99.625825,eval_onboard,minus10_dbv
1457.649452,-109.537987,eval_onboard,minus10_dbv
1500.361842,-96.086948,eval_onboard,minus10_dbv
1544.325799,-109.344383,eval_onboard,minus10_dbv
1589.577999,-98.528687,eval_onboard,minus10_dbv
1636.156190,-100.411638,eval_onboard,minus10_dbv
1684.099226,-110.028994,eval_onboard,minus10_dbv
1733.447100,-97.043323,eval_onboard,minus10_dbv
1784.240977,-108.572990,eval_onboard,minus10_dbv
1836.523229,-99.202004,eval_onboard,minus10_dbv
1890.337467,-97.468818,eval_onboard,minus10_dbv
1945.728583,-99.354412,eval_onboard,minus10_dbv
2002.742782,-101.678359,eval_onboard,minus10_dbv
2061.427625,-99.706506,eval_onboard,minus10_dbv
2121.832065,-101.936984,eval_onboard,minus10_dbv
2184.006490,-99.970407,eval_onboard,minus10_dbv
2248.002765,-102.479002,eval_onboard,minus10_dbv
2313.874274,-100.449411,eval_onboard,minus10_dbv
2381.675966,-102.744806,eval_onboard,minus10_dbv
2451.464399,-99.043103,eval_onboard,minus10_dbv
2523.297789,-100.217415,eval_onboard,minus10_dbv
2597.236057,-103.507777,eval_onboard,minus10_dbv
2673.340883,-101.253230,eval_onboard,minus10_dbv
2751.675750,-103.724373,eval_onboard,minus10_dbv
2832.306004,-98.038379,eval_onboard,minus10_dbv
2915.298905,-100.978789,eval_onboard,minus10_dbv
3000.723683,-100.922818,eval_onboard,minus10_dbv
3088.651599,-103.478268,eval_onboard,minus10_dbv
3179.155999,-100.982224,eval_onboard,minus10_dbv
3272.312380,-101.188006,eval_onboard,minus10_dbv
3368.198452,-102.740374,eval_onboard,minus10_dbv
3466.894200,-105.514758,eval_onboard,minus10_dbv
3568.481954,-101.830091,eval_onboard,minus10_dbv
3673.046457,-102.096919,eval_onboard,minus10_dbv
3780.674934,-100.171078,eval_onboard,minus10_dbv
3891.457165,-102.791259,eval_onboard,minus10_dbv
4005.485564,-102.975375,eval_onboard,minus10_dbv
4122.855250,-103.316700,eval_onboard,minus10_dbv
4243.664130,-103.507635,eval_onboard,minus10_dbv
4368.012981,-102.504262,eval_onboard,minus10_dbv
4496.005531,-104.272014,eval_onboard,minus10_dbv
4627.748549,-103.521012,eval_onboard,minus10_dbv
4763.351932,-104.781776,eval_onboard,minus10_dbv
4902.928797,-103.286681,eval_onboard,minus10_dbv
5046.595577,-104.551186,eval_onboard,minus10_dbv
5194.472115,-105.965741,eval_onboard,minus10_dbv
5346.681766,-106.027467,eval_onboard,minus10_dbv
5503.351500,-104.847688,eval_onboard,minus10_dbv
5664.612008,-103.059563,eval_onboard,minus10_dbv
5830.597810,-107.071599,eval_onboard,minus10_dbv
6001.447367,-105.881252,eval_onboard,minus10_dbv
6177.303198,-107.882770,eval_onboard,minus10_dbv
6358.311998,-106.488179,eval_onboard,minus10_dbv
6544.624761,-107.379823,eval_onboard,minus10_dbv
6736.396904,-108.729103,eval_onboard,minus10_dbv
6933.788400,-106.785427,eval_onboard,minus10_dbv
7136.963909,-108.408454,eval_onboard,minus10_dbv
7346.092914,-109.580608,eval_onboard,minus10_dbv
7561.349867,-108.289755,eval_onboard,minus10_dbv
7782.914330,-109.347193,eval_onboard,minus10_dbv
8010.971128,-108.594673,eval_onboard,minus10_dbv
8245.710500,-110.092741,eval_onboard,minus10_dbv
8487.328260,-110.429024,eval_onboard,minus10_dbv
8736.025961,-110.370237,eval_onboard,minus10_dbv
8992.011061,-110.600028,eval_onboard,minus10_dbv
9255.497097,-110.622272,eval_onboard,minus10_dbv
9526.703863,-110.782190,eval_onboard,minus10_dbv
9805.857594,-110.605308,eval_onboard,minus10_dbv
10093.191154,-110.776281,eval_onboard,minus10_dbv
10388.944230,-110.549268,eval_onboard,minus10_dbv
10693.363532,-110.596883,eval_onboard,minus10_dbv
11006.703001,-110.535092,eval_onboard,minus10_dbv
11329.224017,-110.349590,eval_onboard,minus10_dbv
11661.195620,-110.445954,eval_onboard,minus10_dbv
12002.894734,-110.186137,eval_onboard,minus10_dbv
12354.606395,-110.125213,eval_onboard,minus10_dbv
12716.623996,-110.306276,eval_onboard,minus10_dbv
13089.249521,-110.329604,eval_onboard,minus10_dbv
13472.793808,-110.394221,eval_onboard,minus10_dbv
13867.576801,-110.156596,eval_onboard,minus10_dbv
14273.927818,-110.388581,eval_onboard,minus10_dbv
14692.185828,-110.403843,eval_onboard,minus10_dbv
15122.699734,-110.591406,eval_onboard,minus10_dbv
15565.828661,-110.762558,eval_onboard,minus10_dbv
16021.942256,-109.933271,eval_onboard,minus10_dbv
16491.420999,-110.925985,eval_onboard,minus10_dbv
16974.656520,-110.936946,eval_onboard,minus10_dbv
17472.051922,-111.055520,eval_onboard,minus10_dbv
17984.022122,-110.877673,eval_onboard,minus10_dbv
18510.994194,-111.068129,eval_onboard,minus10_dbv
19053.407727,-110.822537,eval_onboard,minus10_dbv
19611.715189,-110.800567,eval_onboard,minus10_dbv
20186.382308,-110.894057,eval_onboard,minus10_dbv
20777.888460,-110.961278,eval_onboard,minus10_dbv
21386.727064,-110.996838,eval_onboard,minus10_dbv
20.290907,-94.299219,eval_onboard,minus6_dbv
20.885476,-95.574000,eval_onboard,minus6_dbv
21.497467,-96.549697,eval_onboard,minus6_dbv
22.127391,-94.045413,eval_onboard,minus6_dbv
22.775773,-98.138595,eval_onboard,minus6_dbv
23.443154,-96.085000,eval_onboard,minus6_dbv
24.130091,-97.575314,eval_onboard,minus6_dbv
24.837156,-98.693579,eval_onboard,minus6_dbv
25.564940,-99.580571,eval_onboard,minus6_dbv
26.314050,-95.933629,eval_onboard,minus6_dbv
27.085111,-97.698984,eval_onboard,minus6_dbv
27.878765,-97.811540,eval_onboard,minus6_dbv
28.695675,-97.958912,eval_onboard,minus6_dbv
29.536523,-95.247400,eval_onboard,minus6_dbv
30.402009,-96.292921,eval_onboard,minus6_dbv
31.292856,-98.598730,eval_onboard,minus6_dbv
32.209807,-99.482326,eval_onboard,minus6_dbv
33.153626,-97.571027,eval_onboard,minus6_dbv
34.125101,-96.298573,eval_onboard,minus6_dbv
35.125043,-99.081538,eval_onboard,minus6_dbv
36.154286,-95.517431,eval_onboard,minus6_dbv
37.213687,-97.943436,eval_onboard,minus6_dbv
38.304131,-92.807580,eval_onboard,minus6_dbv
39.426528,-85.176172,eval_onboard,minus6_dbv
40.581813,-68.027603,eval_onboard,minus6_dbv
41.770951,-89.040309,eval_onboard,minus6_dbv
42.994934,-96.579181,eval_onboard,minus6_dbv
44.254781,-100.564259,eval_onboard,minus6_dbv
45.551545,-99.440768,eval_onboard,minus6_dbv
46.886308,-100.402252,eval_onboard,minus6_dbv
48.260181,-101.775700,eval_onboard,minus6_dbv
49.674312,-100.819315,eval_onboard,minus6_dbv
51.129881,-102.094467,eval_onboard,minus6_dbv
52.628101,-100.378195,eval_onboard,minus6_dbv
54.170222,-103.180027,eval_onboard,minus6_dbv
55.757531,-102.997710,eval_onboard,minus6_dbv
57.391351,-105.535030,eval_onboard,minus6_dbv
59.073046,-103.259831,eval_onboard,minus6_dbv
60.804018,-102.869953,eval_onboard,minus6_dbv
62.585712,-106.373293,eval_onboard,minus6_dbv
64.419613,-104.728419,eval_onboard,minus6_dbv
66.307252,-103.548892,eval_onboard,minus6_dbv
68.250203,-103.054049,eval_onboard,minus6_dbv
70.250086,-102.639590,eval_onboard,minus6_dbv
72.308571,-103.619683,eval_onboard,minus6_dbv
74.427374,-102.248927,eval_onboard,minus6_dbv
76.608262,-100.226518,eval_onboard,minus6_dbv
78.853056,-75.959622,eval_onboard,minus6_dbv
81.163627,-95.511653,eval_onboard,minus6_dbv
83.541903,-101.058947,eval_onboard,minus6_dbv
85.989867,-103.533399,eval_onboard,minus6_dbv
88.509563,-104.101628,eval_onboard,minus6_dbv
91.103091,-103.675468,eval_onboard,minus6_dbv
93.772615,-103.839465,eval_onboard,minus6_dbv
96.520362,-107.047602,eval_onboard,minus6_dbv
99.348625,-102.413213,eval_onboard,minus6_dbv
102.259762,-106.454595,eval_onboard,minus6_dbv
105.256202,-108.043049,eval_onboard,minus6_dbv
108.340444,-106.751320,eval_onboard,minus6_dbv
111.515061,-107.152317,eval_onboard,minus6_dbv
114.782702,-108.834125,eval_onboard,minus6_dbv
118.146092,-99.582955,eval_onboard,minus6_dbv
121.608036,-99.340407,eval_onboard,minus6_dbv
125.171424,-108.357310,eval_onboard,minus6_dbv
128.839227,-108.781630,eval_onboard,minus6_dbv
132.614504,-106.317875,eval_onboard,minus6_dbv
136.500406,-108.521198,eval_onboard,minus6_dbv
140.500173,-104.594446,eval_onboard,minus6_dbv
144.617142,-106.945628,eval_onboard,minus6_dbv
148.854748,-107.187419,eval_onboard,minus6_dbv
153.216525,-104.898709,eval_onboard,minus6_dbv
157.706112,-100.262669,eval_onboard,minus6_dbv
162.327254,-82.636787,eval_onboard,minus6_dbv
167.083805,-106.398996,eval_onboard,minus6_dbv
171.979734,-107.670599,eval_onboard,minus6_dbv
177.019125,-107.529425,eval_onboard,minus6_dbv
182.206182,-108.120890,eval_onboard,minus6_dbv
187.545230,-107.205167,eval_onboard,minus6_dbv
193.040725,-106.696115,eval_onboard,minus6_dbv
198.697250,-84.568542,eval_onboard,minus6_dbv
204.519524,-106.731977,eval_onboard,minus6_dbv
210.512403,-107.283998,eval_onboard,minus6_dbv
216.680888,-107.641629,eval_onboard,minus6_dbv
223.030122,-107.218779,eval_onboard,minus6_dbv
229.565404,-109.549477,eval_onboard,minus6_dbv
236.292183,-107.993904,eval_onboard,minus6_dbv
243.216073,-105.288053,eval_onboard,minus6_dbv
250.342848,-111.137414,eval_onboard,minus6_dbv
257.678453,-106.355502,eval_onboard,minus6_dbv
265.229008,-107.764189,eval_onboard,minus6_dbv
273.000811,-106.409976,eval_onboard,minus6_dbv
281.000346,-86.254872,eval_onboard,minus6_dbv
289.234284,-106.895154,eval_onboard,minus6_dbv
297.709496,-108.369508,eval_onboard,minus6_dbv
306.433050,-108.661815,eval_onboard,minus6_dbv
315.412224,-87.739571,eval_onboard,minus6_dbv
324.654507,-104.819092,eval_onboard,minus6_dbv
334.167610,-108.412127,eval_onboard,minus6_dbv
343.959469,-107.241066,eval_onboard,minus6_dbv
354.038251,-109.903204,eval_onboard,minus6_dbv
364.412363,-104.596744,eval_onboard,minus6_dbv
375.090460,-108.361652,eval_onboard,minus6_dbv
386.081450,-107.972950,eval_onboard,minus6_dbv
397.394500,-88.113310,eval_onboard,minus6_dbv
409.039048,-107.185764,eval_onboard,minus6_dbv
421.024807,-108.381044,eval_onboard,minus6_dbv
433.361775,-89.499961,eval_onboard,minus6_dbv
446.060244,-104.458688,eval_onboard,minus6_dbv
459.130807,-108.017897,eval_onboard,minus6_dbv
472.584367,-109.500455,eval_onboard,minus6_dbv
486.432146,-106.568985,eval_onboard,minus6_dbv
500.685695,-107.831759,eval_onboard,minus6_dbv
515.356906,-89.315899,eval_onboard,minus6_dbv
530.458016,-107.799791,eval_onboard,minus6_dbv
546.001623,-108.411521,eval_onboard,minus6_dbv
562.000691,-90.895721,eval_onboard,minus6_dbv
578.468569,-107.669398,eval_onboard,minus6_dbv
595.418991,-106.924054,eval_onboard,minus6_dbv
612.866100,-108.246716,eval_onboard,minus6_dbv
630.824447,-99.381582,eval_onboard,minus6_dbv
649.309014,-90.887268,eval_onboard,minus6_dbv
668.335221,-107.451278,eval_onboard,minus6_dbv
687.918938,-92.160642,eval_onboard,minus6_dbv
708.076501,-109.049567,eval_onboard,minus6_dbv
728.824726,-107.050504,eval_onboard,minus6_dbv
750.180921,-90.865959,eval_onboard,minus6_dbv
772.162900,-107.014835,eval_onboard,minus6_dbv
794.789000,-92.983156,eval_onboard,minus6_dbv
818.078095,-108.476700,eval_onboard,minus6_dbv
842.049613,-108.437659,eval_onboard,minus6_dbv
866.723550,-106.473081,eval_onboard,minus6_dbv
892.120489,-92.366114,eval_onboard,minus6_dbv
918.261614,-93.852951,eval_onboard,minus6_dbv
945.168733,-88.371753,eval_onboard,minus6_dbv
972.864291,-107.640414,eval_onboard,minus6_dbv
1001.371391,-23.643352,eval_onboard,minus6_dbv
1030.713812,-94.639649,eval_onboard,minus6_dbv
1060.916032,-109.070497,eval_onboard,minus6_dbv
1092.003245,-107.890066,eval_onboard,minus6_dbv
1124.001383,-93.344012,eval_onboard,minus6_dbv
1156.937137,-95.296421,eval_onboard,minus6_dbv
1190.837983,-108.497194,eval_onboard,minus6_dbv
1225.732199,-92.939971,eval_onboard,minus6_dbv
1261.648894,-92.420120,eval_onboard,minus6_dbv
1298.618029,-108.943706,eval_onboard,minus6_dbv
1336.670442,-108.049370,eval_onboard,minus6_dbv
1375.837875,-93.754877,eval_onboard,minus6_dbv
1416.153002,-96.696101,eval_onboard,minus6_dbv
1457.649452,-106.999208,eval_onboard,minus6_dbv
1500.361842,-92.524347,eval_onboard,minus6_dbv
1544.325799,-108.036730,eval_onboard,minus6_dbv
1589.577999,-94.524714,eval_onboard,minus6_dbv
1636.156190,-97.796817,eval_onboard,minus6_dbv
1684.099226,-108.545662,eval_onboard,minus6_dbv
1733.447100,-93.639827,eval_onboard,minus6_dbv
1784.240977,-105.671799,eval_onboard,minus6_dbv
1836.523229,-95.228824,eval_onboard,minus6_dbv
1890.337467,-96.364074,eval_onboard,minus6_dbv
1945.728583,-95.604892,eval_onboard,minus6_dbv
2002.742782,-99.334345,eval_onboard,minus6_dbv
2061.427625,-96.033000,eval_onboard,minus6_dbv
2121.832065,-99.971007,eval_onboard,minus6_dbv
2184.006490,-96.343854,eval_onboard,minus6_dbv
2248.002765,-100.278228,eval_onboard,minus6_dbv
2313.874274,-96.783375,eval_onboard,minus6_dbv
2381.675966,-100.849565,eval_onboard,minus6_dbv
2451.464399,-96.033183,eval_onboard,minus6_dbv
2523.297789,-97.248287,eval_onboard,minus6_dbv
2597.236057,-101.497902,eval_onboard,minus6_dbv
2673.340883,-98.054443,eval_onboard,minus6_dbv
2751.675750,-102.000784,eval_onboard,minus6_dbv
2832.306004,-96.088004,eval_onboard,minus6_dbv
2915.298905,-98.399385,eval_onboard,minus6_dbv
3000.723683,-98.155216,eval_onboard,minus6_dbv
3088.651599,-102.135727,eval_onboard,minus6_dbv
3179.155999,-98.237032,eval_onboard,minus6_dbv
3272.312380,-98.787458,eval_onboard,minus6_dbv
3368.198452,-100.235861,eval_onboard,minus6_dbv
3466.894200,-104.257620,eval_onboard,minus6_dbv
3568.481954,-99.538619,eval_onboard,minus6_dbv
3673.046457,-99.992825,eval_onboard,minus6_dbv
3780.674934,-98.843483,eval_onboard,minus6_dbv
3891.457165,-100.759217,eval_onboard,minus6_dbv
4005.485564,-101.072488,eval_onboard,minus6_dbv
4122.855250,-101.460060,eval_onboard,minus6_dbv
4243.664130,-101.669848,eval_onboard,minus6_dbv
4368.012981,-101.248281,eval_onboard,minus6_dbv
4496.005531,-102.404916,eval_onboard,minus6_dbv
4627.748549,-102.156184,eval_onboard,minus6_dbv
4763.351932,-103.299163,eval_onboard,minus6_dbv
4902.928797,-101.574487,eval_onboard,minus6_dbv
5046.595577,-103.098498,eval_onboard,minus6_dbv
5194.472115,-104.320917,eval_onboard,minus6_dbv
5346.681766,-104.780793,eval_onboard,minus6_dbv
5503.351500,-103.325071,eval_onboard,minus6_dbv
5664.612008,-102.177211,eval_onboard,minus6_dbv
5830.597810,-105.642647,eval_onboard,minus6_dbv
6001.447367,-104.280406,eval_onboard,minus6_dbv
6177.303198,-106.393883,eval_onboard,minus6_dbv
6358.311998,-105.273441,eval_onboard,minus6_dbv
6544.624761,-105.797965,eval_onboard,minus6_dbv
6736.396904,-107.469508,eval_onboard,minus6_dbv
6933.788400,-105.734759,eval_onboard,minus6_dbv
7136.963909,-106.977431,eval_onboard,minus6_dbv
7346.092914,-108.712245,eval_onboard,minus6_dbv
7561.349867,-107.252755,eval_onboard,minus6_dbv
7782.914330,-108.293239,eval_onboard,minus6_dbv
8010.971128,-107.849632,eval_onboard,minus6_dbv
8245.710500,-109.097926,eval_onboard,minus6_dbv
8487.328260,-109.427777,eval_onboard,minus6_dbv
8736.025961,-109.811521,eval_onboard,minus6_dbv
8992.011061,-109.978237,eval_onboard,minus6_dbv
9255.497097,-109.870103,eval_onboard,minus6_dbv
9526.703863,-110.047379,eval_onboard,minus6_dbv
9805.857594,-110.051325,eval_onboard,minus6_dbv
10093.191154,-110.157213,eval_onboard,minus6_dbv
10388.944230,-110.152687,eval_onboard,minus6_dbv
10693.363532,-110.039555,eval_onboard,minus6_dbv
11006.703001,-110.023944,eval_onboard,minus6_dbv
11329.224017,-109.445704,eval_onboard,minus6_dbv
11661.195620,-109.909807,eval_onboard,minus6_dbv
12002.894734,-109.555096,eval_onboard,minus6_dbv
12354.606395,-109.497507,eval_onboard,minus6_dbv
12716.623996,-109.674767,eval_onboard,minus6_dbv
13089.249521,-109.762208,eval_onboard,minus6_dbv
13472.793808,-109.688207,eval_onboard,minus6_dbv
13867.576801,-109.654244,eval_onboard,minus6_dbv
14273.927818,-109.736852,eval_onboard,minus6_dbv
14692.185828,-110.054546,eval_onboard,minus6_dbv
15122.699734,-109.665343,eval_onboard,minus6_dbv
15565.828661,-109.890111,eval_onboard,minus6_dbv
16021.942256,-109.410701,eval_onboard,minus6_dbv
16491.420999,-110.133696,eval_onboard,minus6_dbv
16974.656520,-110.246999,eval_onboard,minus6_dbv
17472.051922,-110.486343,eval_onboard,minus6_dbv
17984.022122,-110.283765,eval_onboard,minus6_dbv
18510.994194,-110.436111,eval_onboard,minus6_dbv
19053.407727,-110.554701,eval_onboard,minus6_dbv
19611.715189,-110.358099,eval_onboard,minus6_dbv
20186.382308,-110.402441,eval_onboard,minus6_dbv
20777.888460,-110.308282,eval_onboard,minus6_dbv
21386.727064,-110.365819,eval_onboard,minus6_dbv
20.290907,-105.622459,tiresias_vdd,no_input
20.885476,-104.285000,tiresias_vdd,no_input
21.497467,-101.291635,tiresias_vdd,no_input
22.127391,-107.537669,tiresias_vdd,no_input
22.775773,-106.706827,tiresias_vdd,no_input
23.443154,-103.463000,tiresias_vdd,no_input
24.130091,-102.268341,tiresias_vdd,no_input
24.837156,-103.978662,tiresias_vdd,no_input
25.564940,-107.217708,tiresias_vdd,no_input
26.314050,-106.916357,tiresias_vdd,no_input
27.085111,-102.308359,tiresias_vdd,no_input
27.878765,-103.380220,tiresias_vdd,no_input
28.695675,-107.423331,tiresias_vdd,no_input
29.536523,-104.869612,tiresias_vdd,no_input
30.402009,-106.034129,tiresias_vdd,no_input
31.292856,-105.092828,tiresias_vdd,no_input
32.209807,-106.679990,tiresias_vdd,no_input
33.153626,-107.349325,tiresias_vdd,no_input
34.125101,-106.421242,tiresias_vdd,no_input
35.125043,-105.141510,tiresias_vdd,no_input
36.154286,-105.903215,tiresias_vdd,no_input
37.213687,-107.603543,tiresias_vdd,no_input
38.304131,-104.489232,tiresias_vdd,no_input
39.426528,-105.280738,tiresias_vdd,no_input
40.581813,-107.223890,tiresias_vdd,no_input
41.770951,-107.898824,tiresias_vdd,no_input
42.994934,-107.594975,tiresias_vdd,no_input
44.254781,-108.002254,tiresias_vdd,no_input
45.551545,-105.507552,tiresias_vdd,no_input
46.886308,-107.195807,tiresias_vdd,no_input
48.260181,-109.701423,tiresias_vdd,no_input
49.674312,-106.569063,tiresias_vdd,no_input
51.129881,-108.472432,tiresias_vdd,no_input
52.628101,-107.079308,tiresias_vdd,no_input
54.170222,-108.696220,tiresias_vdd,no_input
55.757531,-109.984718,tiresias_vdd,no_input
57.391351,-111.782545,tiresias_vdd,no_input
59.073046,-106.662035,tiresias_vdd,no_input
60.804018,-104.803128,tiresias_vdd,no_input
62.585712,-109.030510,tiresias_vdd,no_input
64.419613,-110.395872,tiresias_vdd,no_input
66.307252,-110.168070,tiresias_vdd,no_input
68.250203,-108.170261,tiresias_vdd,no_input
70.250086,-110.569389,tiresias_vdd,no_input
72.308571,-108.128259,tiresias_vdd,no_input
74.427374,-110.530726,tiresias_vdd,no_input
76.608262,-109.071382,tiresias_vdd,no_input
78.853056,-109.776782,tiresias_vdd,no_input
81.163627,-108.863009,tiresias_vdd,no_input
83.541903,-109.520375,tiresias_vdd,no_input
85.989867,-108.890513,tiresias_vdd,no_input
88.509563,-111.151183,tiresias_vdd,no_input
91.103091,-111.599650,tiresias_vdd,no_input
93.772615,-112.018083,tiresias_vdd,no_input
96.520362,-111.001963,tiresias_vdd,no_input
99.348625,-110.003668,tiresias_vdd,no_input
102.259762,-110.293235,tiresias_vdd,no_input
105.256202,-111.357063,tiresias_vdd,no_input
108.340444,-111.884643,tiresias_vdd,no_input
111.515061,-113.114758,tiresias_vdd,no_input
114.782702,-111.330136,tiresias_vdd,no_input
118.146092,-104.724682,tiresias_vdd,no_input
121.608036,-105.476192,tiresias_vdd,no_input
125.171424,-112.143818,tiresias_vdd,no_input
128.839227,-111.014022,tiresias_vdd,no_input
132.614504,-110.832799,tiresias_vdd,no_input
136.500406,-112.806857,tiresias_vdd,no_input
140.500173,-111.389498,tiresias_vdd,no_input
144.617142,-112.428952,tiresias_vdd,no_input
148.854748,-110.613239,tiresias_vdd,no_input
153.216525,-111.570507,tiresias_vdd,no_input
157.706112,-110.848884,tiresias_vdd,no_input
162.327254,-110.805284,tiresias_vdd,no_input
167.083805,-110.091654,tiresias_vdd,no_input
171.979734,-111.693604,tiresias_vdd,no_input
177.019125,-111.680397,tiresias_vdd,no_input
182.206182,-110.785541,tiresias_vdd,no_input
187.545230,-111.400171,tiresias_vdd,no_input
193.040725,-111.030063,tiresias_vdd,no_input
198.697250,-110.300659,tiresias_vdd,no_input
204.519524,-111.180492,tiresias_vdd,no_input
210.512403,-111.471254,tiresias_vdd,no_input
216.680888,-110.878381,tiresias_vdd,no_input
223.030122,-112.490792,tiresias_vdd,no_input
229.565404,-110.955694,tiresias_vdd,no_input
236.292183,-109.631233,tiresias_vdd,no_input
243.216073,-108.285871,tiresias_vdd,no_input
250.342848,-111.373200,tiresias_vdd,no_input
257.678453,-111.113037,tiresias_vdd,no_input
265.229008,-112.673972,tiresias_vdd,no_input
273.000811,-111.405629,tiresias_vdd,no_input
281.000346,-110.713282,tiresias_vdd,no_input
289.234284,-112.232645,tiresias_vdd,no_input
297.709496,-110.938527,tiresias_vdd,no_input
306.433050,-111.678431,tiresias_vdd,no_input
315.412224,-111.871405,tiresias_vdd,no_input
324.654507,-112.091858,tiresias_vdd,no_input
334.167610,-112.507415,tiresias_vdd,no_input
343.959469,-111.526932,tiresias_vdd,no_input
354.038251,-110.852626,tiresias_vdd,no_input
364.412363,-108.502370,tiresias_vdd,no_input
375.090460,-111.582030,tiresias_vdd,no_input
386.081450,-111.860384,tiresias_vdd,no_input
397.394500,-112.429521,tiresias_vdd,no_input
409.039048,-111.037672,tiresias_vdd,no_input
421.024807,-112.064478,tiresias_vdd,no_input
433.361775,-112.313112,tiresias_vdd,no_input
446.060244,-111.525640,tiresias_vdd,no_input
459.130807,-111.955612,tiresias_vdd,no_input
472.584367,-110.890293,tiresias_vdd,no_input
486.432146,-109.603932,tiresias_vdd,no_input
500.685695,-111.434251,tiresias_vdd,no_input
515.356906,-111.649774,tiresias_vdd,no_input
530.458016,-112.017270,tiresias_vdd,no_input
546.001623,-111.215167,tiresias_vdd,no_input
562.000691,-112.026483,tiresias_vdd,no_input
578.468569,-112.168630,tiresias_vdd,no_input
595.418991,-109.745022,tiresias_vdd,no_input
612.866100,-112.108483,tiresias_vdd,no_input
630.824447,-112.556151,tiresias_vdd,no_input
649.309014,-112.130952,tiresias_vdd,no_input
668.335221,-112.065578,tiresias_vdd,no_input
687.918938,-112.464966,tiresias_vdd,no_input
708.076501,-111.756640,tiresias_vdd,no_input
728.824726,-110.387923,tiresias_vdd,no_input
750.180921,-112.308504,tiresias_vdd,no_input
772.162900,-112.409779,tiresias_vdd,no_input
794.789000,-112.096174,tiresias_vdd,no_input
818.078095,-111.643386,tiresias_vdd,no_input
842.049613,-110.132398,tiresias_vdd,no_input
866.723550,-112.146515,tiresias_vdd,no_input
892.120489,-111.423151,tiresias_vdd,no_input
918.261614,-111.773013,tiresias_vdd,no_input
945.168733,-88.376649,tiresias_vdd,no_input
972.864291,-110.275754,tiresias_vdd,no_input
1001.371391,-111.855574,tiresias_vdd,no_input
1030.713812,-111.635752,tiresias_vdd,no_input
1060.916032,-112.142871,tiresias_vdd,no_input
1092.003245,-110.621504,tiresias_vdd,no_input
1124.001383,-111.607366,tiresias_vdd,no_input
1156.937137,-112.377898,tiresias_vdd,no_input
1190.837983,-110.692588,tiresias_vdd,no_input
1225.732199,-110.536704,tiresias_vdd,no_input
1261.648894,-94.902258,tiresias_vdd,no_input
1298.618029,-111.918277,tiresias_vdd,no_input
1336.670442,-111.124875,tiresias_vdd,no_input
1375.837875,-111.732918,tiresias_vdd,no_input
1416.153002,-112.147356,tiresias_vdd,no_input
1457.649452,-111.573692,tiresias_vdd,no_input
1500.361842,-111.664369,tiresias_vdd,no_input
1544.325799,-111.541686,tiresias_vdd,no_input
1589.577999,-111.855064,tiresias_vdd,no_input
1636.156190,-112.112265,tiresias_vdd,no_input
1684.099226,-111.559640,tiresias_vdd,no_input
1733.447100,-111.982851,tiresias_vdd,no_input
1784.240977,-111.281596,tiresias_vdd,no_input
1836.523229,-111.785296,tiresias_vdd,no_input
1890.337467,-99.578991,tiresias_vdd,no_input
1945.728583,-111.120739,tiresias_vdd,no_input
2002.742782,-111.971562,tiresias_vdd,no_input
2061.427625,-111.602146,tiresias_vdd,no_input
2121.832065,-112.082607,tiresias_vdd,no_input
2184.006490,-111.457741,tiresias_vdd,no_input
2248.002765,-111.692241,tiresias_vdd,no_input
